Hash,Ratio_Malicious/TotalAV
93d7b1164eaa386a69c332b1226b4e08,31/67
2b918d398f73c9e43bead6ceb5dc7ff5,23/56
9beb41dec45ca87c434c6beaa0a6364e,32/66
d784705a99d129fa7699b9f261619ae6,34/67
e5355c02409236b5ff4a0b35e588e9fa,45/67
37959ac8043f815847da880fccfd1f21,32/67
2bb5906b3d762151de781449b54e9952,29/65
e597087a5f0c48302791aa7e4ed8093f,33/60
be4b69a8f64e1fa5ea2dbba314f569ea,14/39
d0c3614f688f455c541069303db4fcb6,8/67
6031d34b4cfcf0f3e9c77eb5e1660f13,30/67
11ccf18c5c3cdc10b2c7c6a6f19c21ca,30/67
c951de1b509f80ffb4ca1af7ea88130e,11/61
4c6eaada39ad2448562f2ecc06eb407c,30/66
08c503f4e5426019bc175d361666c40e,45/67
817f209a015a7c6f17ec57a5e2795901,29/66
fa672980a179e4848f933ce30f4794d1,31/67
4a37f248eec04ff2f8661249373b2b4b,32/66
a25f45fb6e3cc44001d73fc2ea85524d,32/65
d961744e2084ccdfec5c444f41c46345,30/67
2df8fc3c3efee98a65df49ce1e8c74b1,27/63
8027195a6122353a81770517c4f9168e,11/66
d76ca5ee1430c0023a9fe102441a4d38,28/66
a24c6e94035e37081b2ffafd40ecf8fb,35/66
8c1683ace453e20e719aaf0dbc3f8159,29/67
af815d4327433bdb0abc5d0a15ff71ab,31/66
b819e18cf7722f12e7d71df837bae57e,30/66
d5354634a875a7958cbbad5fd538b8e5,31/67
486b59dd43d43c4f7866525b9924f9ff,8/67
b58b0a8dd0213d28c9de90e79579ac5e,25/65
0ce8a51de67d9edfee9d0e5c7de14416,42/67
2584c104a1ff92e3a7eb98380f7ede79,29/67
912e890a964d995a331d703b5e0140b4,8/66
978a733ac96ac53359ad035251c519a8,31/65
82f254443137eef771da02574f1ca6f6,34/67
40a486a61850cb3f2b854db0a6ebdb81,28/66
3700acee924cb5eb22705835643bf57d,26/66
04b93411f07c2f234a480da6d42c78b3,28/66
58e9b376ca1cdb68807cf65c6c6df4d1,29/66
9cbfd7b1625bb11b789a7e3b72dc4902,26/66
1fd8c927f04f9e6a1851f68669f6dab1,9/67
9093ebf43b0a2b28dac34e05d19e063e,23/66
ecc71e773a0bb10f7538be7067900e41,40/66
3e2c154368e5f7af9bd3f4a618929fe4,44/67
950700419082ef359f3ef38b53e67d6f,22/66
95dafc2f8d9374752327c807eddd3f74,29/67
f1800a98ed0ac82010338b38d78357fb,30/66
0ce9ae255c91f6e39a901b10db352886,31/66
17c353fd36d0c1c8269401887c5d690c,32/66
fff477e19cdefd8a024387e0cb7c627d,22/52
13e31c5eb3f885ccef9abf8db2283d57,33/66
af8187877ca675f4c1b74bbb04062d42,33/66
ff880ae2179e9e9e92c489dd734d1dec,16/62
de6616f9f57ae5d51eb568e884d2baec,28/67
82793db25ecb92d5bfa77f972fae4b0e,28/66
733ac5a3fcecf73b16ddd1eba580629d,27/64
7c514b8faf3dafc057532db29407d132,30/67
f9f8023809ac80311296744a16462afd,21/66
926814f5918af68821e139a43635b7c9,27/57
694981cf575b4728d171bb6f4781c849,31/66
453b2dfea4efda4c22f0605217ec5926,32/66
e3075ddb2aeddb65f1f3242a1394d09a,26/57
bc4cdfa31fb632a1bbbe23b3b8d158e3,28/67
0a3e5440d875705dfbef1227f4a7e239,33/66
b773d35b54f9d3c09bb45d42cf4a67d2,28/67
af5291547e871d1dcbae3868655c12b8,8/66
ad29c84b465dcd0f85417177082c2314,30/66
7e498304794eedd77710ecb27a60536f,31/66
1e5cae68ad27ad0318b87347c573723a,30/66
6492348ebac25ab4f9c9be8833affaa0,30/64
ebb81fd8d1c9d2c31f11810feb317f69,8/67
f420561ab8932dd3b501a1ec5f4b1b1b,29/67
e2b80e881effeff3e2ecf25bb13887d3,30/64
df42e4d158aae7984be6cc7b7744035a,29/65
57752fa2f190b4ef49b7fd2d647f5ae4,13/54
63a18cefad7fafce4ad9ebf749b258cd,42/67
8abf64769e4df992bdd14d602657f067,29/66
76a8392e35df3af2de9f9887490ae097,32/66
b18b9cf028f0bc0eb418db3c1d3c211c,33/66
24849eed26c629a374544fa05a7566c6,33/66
59e72f3664e54521bb7e7f371d4d5fdd,32/66
81c28ed9c2ef2df4b0f97cca29c30a48,7/66
765bf252f7e824f9679f823773fcefcc,31/66
d43ade439fa8441cf97d0857c083401a,24/58
b16d22d75060d2e550cfcfad961b1336,28/67
7f8280b2942e2162f5c0f3e150521185,27/66
92bc3b8e03b22595eb5f5420de024c95,29/66
d98371739c9ab0776fa7b873525503da,24/66
c2385d8665d2679bc0b606b762de8c86,29/66
aa80d1b2375ada8a597b815a065e0590,30/66
12cd9747bce9225b98aaf8d404d464fb,29/66
4c3bed36c46ec17297faa3c5457ac4a7,32/66
0d7e014e075154cafee0ec3bbd46ba6d,29/57
e86b386c18620a8ced3332497139162d,31/60
be007841af6009c3a2d0ebe1f8889f4e,37/64
d44a2fec705c8feebc81fc4ef0d93580,14/43
44e48e6d30c13ca82eea5c7266343596,32/66
45f523accb3f941ba5fe660d7a2c0f28,27/65
bbcdc119504b837fbeb5625e0cbf1e83,33/66
9e8e81792d731dc1af3ffbed136a8787,16/66
b2c2210938853bf81598bd43ae68ceef,31/66
340128d869161d6b7f41e8aac3c7aaee,33/66
10fa250db29ac374f89faa4268d0076f,32/66
ce71347668c69b0899cdf27f80c33e5e,28/66
27dc77cb4fe83d6d8a682ebf9479eb28,24/65
190a80739409f031531dc7e2969985a0,15/66
ef551f68200bcf013f463b6fd01799d2,32/63
b9b6b16443f9cf3d5e0c856206ac54ff,25/66
b9fa96320c34a2ad8c9985c54d896ee4,32/59
c51eadcf7417367820145ccef8f15b11,30/67
44deeffedb4b85f04c66d449bf36cdd0,12/67
168c7003be6caad7c00ab9cad6c7f8a4,31/66
c5508275b782c0e8fa67a267a638224e,29/66
c7ddb9bc3c1bceae047c72dbf779ab44,28/66
6b7b3bdace7619ff54daf6ef57f8c913,30/66
58b043bbcba3986b807b029202132e96,26/66
6977a737f080fe2bf01ca0f5920845de,20/57
0fa1d504656286bfea428badc0e3884f,21/66
d979a4c81f68d9697853ff6a0543af10,31/67
b620bc45c654392dab962a3fab283cac,31/66
38e6f1704b77f1d8a597a694281d2a83,12/66
f4fcf11ac1ffb9d3753814d0f5c8d848,35/64
525610f85788bf20c626b751f619a8b7,30/66
468987d1e426135a8dd822d58c27b457,27/66
b698489bfad0f6bb99862e23188632df,31/67
d36afac01749ee6f48befd381e2c8e8a,24/64
4a3aa36b048698ce6b45d5f469cb5f5f,31/66
e2334703860d718fb77799a6938ed147,42/67
8e19f39e1063a85e61f8dfcc3b0f9a2c,36/64
c623a80d2896522015d47a36b683ef0d,27/65
181b079d65d035d561bd4ad76ced285a,34/67
1d965ef436b1df9c9a872c54088f5709,29/67
e2653423da38d05035cafd852bf76782,23/54
a9bee3d7c56af080f60ec7e2ee289b22,31/65
94d1046daae27271109436b022a561b5,28/65
f34ac0eb091eb72aa4203b7105362996,33/66
c9c8e2832046886fc1c70b776ddfa0d8,28/67
2bc20371b69c40958cc476ea6e616662,30/65
16c6939be112482adfeaefcdc2d8f9b8,34/67
e47596403bbeada77bb13bd9070410c4,33/67
097f8a185339aa0bf6c7b908b6ca89fe,33/65
f8d10b556ae64a8cb5b84a4106d20feb,30/67
f1bc414e6ff4ad670a8d83603d1d9087,31/66
24009fc15f2014dcca6705387faeff48,13/66
9e8c3d3c829f5a5625875f63e745f9b6,30/66
e8b3796736f1723b6b4d659cda3148c3,20/49
b872dc80b00975f3577db7dd5e3b5ce5,29/65
d69d1f1d093140063495f140c2399492,19/54
7bc91661e5756cd34c4133403f4ee45b,30/66
fbd011028f37f2ae3bc370ec26735d5b,33/67
09599eadc828dce1d40cb3141731d3f0,30/62
c8627ca97c06e0f73418fcc5d0622237,30/66
e6a13ef0a4acb08fc8321124693e917d,31/66
f29d7e14923bccdb39b7f2bd49108b8c,29/66
e19b701123c8c2e323fc84e30aa533b3,33/65
9b559ec3a2c94c74dae8f8c59eaaa517,30/66
9a7c27294cffa6e4c556a9fbf255813b,31/66
378875fd266bcc0a0e8aa320d994187b,34/66
2ef13d51f423f4fc1717449027207fe1,30/65
202a008549822dfe252bb8c480376dbf,31/65
b303ae3d9ff3bf924d1c42ffcfb0179f,29/65
965b8822e59ce320d01568734e9eff73,36/66
fa9d208df7230b1b5291b31f38b2c09a,31/67
ac8a5bcedcf5d4ce8d6eab7d18a90bee,24/67
78897a5e5bc9fc74495a7c223c8e056f,29/66
0a8dbdfcce6939672cc340df0db09d93,29/64
f78c31da8678531d1775c505a1707d40,29/65
61de3c9f38282a4becf16b5703ea9b83,32/66
8751cb23b985b1114510a0f5166afc56,28/66
e5a88ad3f14dc5766ae56c765247a1fb,31/66
28f2796053ad99ff4df421e5e85fa600,31/67
8e004f0e19c7841cb6bb8c90c3e66536,36/66
c910e9c8965ff11e486222aa21a1e570,41/66
4a6c70809110129764ae6ccb30d692a4,29/66
a69bf68a9d1806e9859c714c08e91b9f,29/67
ca0f699e64c056a71637a5f5a576da40,28/66
82165f354eb830d90d043de88992aa71,31/66
05e5c03b5c83ebf67ad0d022306e4d40,26/67
ac6b13d603a0dbddbe4277641a5a8fbd,31/64
c5f6ae916dae27467666429201808510,20/65
65833019480972aeabea82d31085f3c5,7/62
771ed270d62d6fe998863463b4d7363d,32/67
3cf5d254121753cd339e563ce160142f,30/66
78607c0f5e1bc593ca5dadd671909cba,29/67
e130906d8f9c0100783ffaef8e0e4eff,28/66
464af19411ee31caba65c2cc3c088785,34/66
04f2516cb3beb049d07225a9860c89a9,30/67
d31fb727293d583527f36c047677a54e,32/66
4607192db54054ce7969432010dbc9a2,27/66
fca488f2f4e268dacd4e41accf714c9b,31/65
5f1620edca224f1c37ec92518166a0ca,29/67
a61aeeaa63ddd95d8710559d2f8a7564,8/66
f2b86d15db8bff1e9527b1ebf0871f8f,33/66
27ac3fcf0d857b9e0b8e6c5127352e99,25/67
5c69082bd522f91955a6274ba0cf10b2,36/65
056e85f6ae1ae4d9cc4493c05da5aab6,29/66
1449081b56eaf9eaeb80fd01a52f9ba3,32/66
41b99b8b27a6978ea204435a185a64be,32/67
ead0f6eec329e1cfce667587e97e4387,29/64
5676396b587dde0a7bfa2e0705597933,30/67
a1b8bb5993a15894dba55575a4a66160,30/67
389a3d275fae18b2a3fa5ae625a018af,40/65
4a12c597982c88f45c3ccea186130fea,14/66
9b8838b9b2e2ed70531a947a557d13e4,28/67
8d206c356b998c941d55cfff10d1a1a1,9/58
6f7f4a92f056b6b5c073489475d7b233,30/67
8230aa2748fca7b3e0e6d4e10a5c9480,29/67
f34473ecbcf3979643bb9406e1933c83,27/67
1c989f71f19725b8581e646f61204e3d,23/65
69f84c9df7782176f9b34da34db7865b,29/67
42f630df810b684a4f979a98d67a7969,32/66
9e1e03132b4eb9a34d04c9c59fafac0e,16/64
a6dcbbcf33accf162e1fa91b297898da,19/52
c2dad2978dc8bd8ef00ff8ba0efe087f,34/66
d8e1d2080008a1dcf386dd526a8d90c2,14/40
d1aca6b05e48e59f9f2d6c746be88343,31/67
d8932bf1d9c7d0c1193a36657c689982,28/66
d64791b563b46eb8dc3a578628c1036d,33/66
9626c960b7f01796fa8554f300d3c1e0,29/65
feffba82368ed304d3d364e66fe360e2,34/66
5d4c6e901fa2900a5b2541b87868a903,31/66
a98a9bd0652663c3f4c76a035562f226,31/66
c43efb57f27e95273d346bbe7acd923d,28/67
c7dbb78b6fca8b55918fa4c032424e80,34/66
f76375b8ac231f881dbd76d57a9b3afd,25/61
e20ef43bef1f6f219d6ba5c3842a99c2,29/65
c90c1a82c2f8bc3a57a2362bc9545f0a,17/47
356575b4fdbd952f9c2128daf4b5e78f,29/67
e393e610ccad5f3da8b155337f18318e,32/66
953174b7e2261924f15e9e72cc2f855f,32/65
626919231bb272e2d4c857ec8d902117,30/67
6f37c6671ee9885fdcbfd6842bca6b30,32/65
a12bea5dac7ee57f59dadf5189100a70,33/66
81dd8fde841e1c3b50594eed32b592a7,32/67
46d69bcafd29137dd24c021d72d13610,45/67
629146590a3180768389082f607da651,23/55
95c3d594f8d2efbdd559bef29d1fc01a,41/67
7cc36d4e3a80551f7031d4c85559a0f9,41/67
e567332ac6cb20782ca02f8554e330e2,29/67
0612265db78ea926085fadf37c30133f,30/67
3b1df96164366d8488c5010290ab3d33,9/60
3ea7088a351d8324b386dc8547004522,28/67
b01fb866374bea84c9bd5992c724c3c9,30/65
b49f19ec470c0f51269d21f77c305a2d,33/66
2156e8aece03d00cd832fe6a7a0f9abd,33/67
7ab953289b65ab06c9bfdc150b350fdf,45/67
35dcee2fe93f012ef8fb2c1a903efee3,30/65
f169f031fe151fcb4c15dc570cf9aee3,27/66
0867a5e63c2b3788a7ff0f30205e7a95,29/67
d9c0281167fb403f6fd4c96c215db2ac,32/66
92e8f6b2bcfb6d3a6093b417aaa87cec,34/66
c1281445dcc8e8488ce2348110f1324c,28/67
3531d81a3787b71376b11ae0d028064b,30/66
c558dd8d5f85333dc8285743c63358d0,33/67
33521efac7edd8a59343353821c97cef,33/66
35d5759b35d87b6223c513305db5b204,29/67
16c2b072e6fe62f5f9f187e499b4eec0,19/66
b896cb03618fe8525943e17479470d9a,26/66
0979ba7cfb1acb658dc232c466f21340,11/55
be29b02d17a3c83c54d364c3f936b7d8,33/66
153d8583170ada42a6fbea179381e0aa,23/56
3ebf714c8dee977eb0841b3fd7ceb923,30/66
189d5e9b7d5fa0059e1cab5bb5929056,28/66
d85cc91e3323f81d3f17e290be57c071,29/65
2e03e53a0022419038fe39828256a52a,31/65
692e483ad1ed0289faa653bd5e31900d,31/64
89e07a3f945594f0ed6617228e134c5c,33/67
cbfa4c94084e3bbe0e005f1a9731672d,33/66
647868a492f51b9248a24d76463d1caf,30/66
38e7cfaf99cf7aa69314de3bdbf8c090,33/66
97250caad0441827df61f6933df7f0fc,19/66
e92be846e647d226dd8cef5ef9ff7829,6/66
c6409b44e7e11dae0a09590d0f34ae3d,30/65
e2276bab5e6852f4d0f975626ab2c21c,28/65
209fc56c3a6ea90322d02cf3648f79f4,26/66
d6818521fc20ffa498c8572ba9ca935a,33/65
ed65ae70cc20bc28a0dfde57820f5f20,30/64
4575b944a69136e86a5bb3996d4535a1,31/66
770ae2edbcc8e0c7cc5775178d140e87,30/67
51c22a1b7d27419638ac015a416f4a28,24/66
761a7034caed9b4650940b85e2a2188c,29/67
51c08c50a02c228c7cc4bb41cb4b0233,29/66
7e330170d32444e6e4337887e770f964,33/66
5bfd686fb71661029f495c272ad2790d,31/66
27dc901f64403162276710bc1a951257,32/66
a97c5939fa9a5b982a7ebf518c7c1553,28/66
6e2b6825ea4f34c1afe04acb199072af,28/67
96c2b4829aab183387d8b7bcb777b896,33/65
ee9664c99df565df7ae33d7e19e01ddf,45/67
791c6dec37f1e8df481d43087415d98c,27/66
c68634bf24d117df69b9a14e516b88bf,28/66
e90a7646e27270a32c9584cd2c9319f3,31/66
aaf465b65479295858273f502b523e13,29/65
be39779309713a6f888354c3498ec50f,18/66
d1d2dbb157e046538cf936134f8dcf2a,25/66
01d2b5451ee2ab56787a907d20ca2890,40/67
32400fbe9417cc5946aefdc0a558b46a,24/60
53639949823a7dcf656066d8bbca0b39,30/67
cf11fcae4aec9d250578eaea6043fcf9,29/65
882c48cfa8e51743aa551579ee7a7099,28/67
3d3948c69ccb3cdfe4aa11557be12937,28/67
72e520df541512e8a9e4fea0e17da133,31/66
ae380635e5bb63adffd512769c73da77,29/65
749b46c10193da1fc26a3796ad68e0f5,31/67
7f1a83ccf08e485dee2f40ac973e2833,32/65
d7c085fe0a67a4aba9773cf359655e96,16/67
6f477677a1a97e14d4ad7b0f2d4612df,28/67
7392c83a00808515a554efde5658aa47,23/55
26ae9f2b3d2d2abb65d1a623d72dfb56,32/65
7ea8c0e941fccc857fbefb2381b2014a,31/66
01cf0a035872300f11f3acf6d01d8d63,30/67
ddbad7782ea70c25456cf5146cfe54b6,30/67
77ede45c6d77d64045c2f85c929e753f,18/56
c7efa34cab9e2957a186f5649189d665,27/65
04089f59e7866517e6d202a5be57326b,29/66
a12100fd2fae56e15915966f1f2e44ef,33/65
ec1db8de136f2fd7676069854b30f5af,33/66
7e4dea63c20b7c0c6167b31dbfa20f44,31/66
4652ccb79087e2e032977271f9ded8eb,8/66
a187c408b2fe02ea1f12d35c9f4ce730,29/67
792771d0a124b7af9bf55a0bcb00ce8c,28/66
f85147fee8e896796f2efdfe10a87752,33/66
cdc9b6342939ec0009aa95f0b9a7c595,31/67
1ac537716f61999914a89d94f2119489,30/66
4f8225cc51b65ab7e458c3c6fc4e00af,22/66
5d69d54e66fc25e835ebf4cd8046503b,31/66
a7290fb0ac6d6ee076279e997d4b23f4,29/66
aa58771573a95dcb064d2da7719e9855,30/66
ad72db3ba2f3d67c350cc8e7619e1dea,34/67
fc0221637e0576d0f500b2c9c41b4fdf,29/67
688e718a696d1a7f9c236d2b640f2e63,15/66
d113c73748bebb7545a109067c072788,29/67
c80997f3efa177d8063ae430c7eb37e0,28/65
5f2885f6b84bd8e22d63da4ba9a667fe,28/67
6de8be6bbf138d6f2750dbcb9dd9f792,33/67
2919bec0781c5e5f725d6c51aceb491a,32/67
4989f3528c2520a1f75290189f1b9328,29/66
44eaba023812bf6e0d654b1a9441118a,31/67
5f8b42f548334346a9f97e55a3bf0c4b,16/53
3ca528c5333ec291f279c25d79a564b9,29/66
a1fa57f3f821b780fdbdcfadd1514c17,35/66
185dbadc89af3a7c931ca6fc57da88ed,14/43
838a12ba59258e32b2bbd3b493291f18,6/67
d4bf047e8ec539650da5e5fe72a97d99,27/59
5941a568a3ebb9f5bd4d607a0a03a92e,16/67
cdb93d6b66fa932f7b2b79fab8a4a488,25/57
e88550efd2b3f2031a6db64b5f4b7375,30/67
7b993dca590a959a874b778eb0e97a7c,30/67
48fbbcd843ada41a5a3210525f38baf7,28/66
56023563ed49d7efd3497f0a2e912061,32/66
fe8b4d17cfe84ebcdbea6119e3a8a82c,20/66
559c3634db97118917be5657f29ebfea,27/59
19fe27b2381e79b8f07d85a801ed9064,25/65
140bf0cac5f662e16ad4e7beeba1dcc2,27/62
a25022f652f6f24818fadcecba0195ba,28/67
43d5fb954ee70507e019a3adf377e29f,30/67
c9841e34da270d94b35ae3f724160d5e,41/66
bcf4e1ad31b0d061dd018cad3e205159,30/65
7e70c615bc45b09c530e916b4006c947,30/66
bbc115512446d8a13ab91b911d82c3ed,29/65
efbe6f43cca49c34323bc87b070c8061,28/67
1a2a9de80f5cf982d60385d976820884,33/67
00f0de1d957bc2b34f767e67b2b13eb0,27/65
fd4bba66b53b06296b913d563dca82f4,30/67
515728c712976705c99f3972312a6847,28/66
2959af9f440c7d1892a8e85d641ebb21,27/63
097369a583d22d127ce8c035ea815512,24/64
c224387e95498c50c2a119637f9d76aa,13/67
74b7bf6318b391c88457f456a80e9dc7,30/65
546a3030c77c5f892049262f469585f3,28/61
66cb20d2c845e9205fbe00aa49304c15,29/66
a635c0d6f505b5634995e666382ec188,31/66
e621a11460e2c9c18f4675f30ef75483,27/66
cdc1e26d65e89543b42aaf26b7dece90,22/63
3f0ef9ecf8acf08abeef318964925c08,34/67
4cfe8705f744be5dedb1fe77654306a5,29/64
5fa1a5f0e5808f565071ecf8014f3c6a,23/64
3349225d5c8bb53a421c3a2b160ae902,9/67
3aa9fb1c6ca83e92d0164ebdca9edf26,34/67
cff4ff0e487b9e40c259369b3f9c24c8,28/65
78d0b5315f98bd01969b669889c21574,30/67
e5069367ecb6176dc75bfd46a461e966,38/67
6adb42578c2233f896cb1dbbf4605cbf,32/58
9071c76abc09f17bd46525bae40a98ea,28/67
30a3dd631fd1ed58d373d15c42fcef8b,30/66
ee058afbc21c96cb20432314e93e706d,29/66
99296f0c94bd9cf222f503b0ac1442eb,10/67
755596ea33dae18d0dc04b386135c576,25/59
7bbace51b28cb17b2d2dd0a1e02e4ebe,32/66
54e5158457084b7ebac8ee6491b0f65f,27/67
3a4d65628556e60edc0456d1492bf047,34/66
cbabe343a51a3bb646b61dad21294395,30/67
a9398bc54acab45706ed6fdfac0f82ef,29/66
fc498f62a518959fa1be4deadf00480d,30/67
ba362a58b02b70c89b901dd2d844e133,19/45
c432a66e7d25bd6fd2137fe36cabde2f,31/65
fa8dd639a9621bec21b30d71a15d20aa,31/65
246cd51e37cb47a08ceb065f297595a1,25/63
a1350aaecb3f9c0e8fe4c5043de11a8a,30/66
72c41368152bad1c2808d15495d685d1,20/66
b8e2b0c73142a02173f9d433953447e1,31/66
d2c50cbdf3a6bca4c987e1c7f180acf9,30/67
903103265c3ce2e00fa905fd0abf2ebe,32/66
a8a466b16ea1763f5d059e8b18ed9b92,31/67
a6b05dce90c56f467f25928405b4314a,33/67
b8c960b7e5c14c1375888257103cf3b1,30/66
41a4c60172282e45749f3861f17ffc99,30/66
4fd34c5556b29e836ba7ec2f50b7cf99,36/66
6f260c43df45ea7596bbffe7687e42ae,33/66
40311cdf4f04e3b1e418c7fd717aaf78,5/62
490d1ecd86d958a66d48aeee00700f09,32/63
0f3b41b678b7bf19b5670734b1306813,21/55
3e4d383b500d5d7ba07e9e3451511e92,30/66
d0b8cf7e16c5af1f6b9092f0bf444e68,31/66
670d6bc31800bdffd0c729b8e685f735,29/67
1703d99513bc1cf59290a493d2b6fe91,25/65
4bd1904f2d57377ebe90df74f266bc2d,30/66
a7999cce2cc941a7acada7eb7b1afc21,30/66
481119be50feea8ba126c24e981013ca,29/64
156088ed2205cc5d5b3e3a99eea9ab94,27/67
e18259cfd6bd9cd77e420de18aa70568,29/66
5b867b0addc2014221e30ef7ec27d9fe,33/66
edd8f475f8e998fc727e46b11dc09ef1,33/66
4598e7804e47abbef7663f19701992bc,32/67
aa284eab0834df0283f99fe3c9ce9bb8,28/67
0bfe76aa418374dfa46c49c1cfbbc861,31/66
dd8efd8f6b76af392ec949c883c841f5,30/65
9a18a55b0473d68b5e78bce5a7c59122,31/66
f9d98fbbf3cb9d6cc58d4ab72518857a,30/66
ef65771eb608f85f5bd20bd895842b06,28/65
709310f01d313df970c68c35f235d189,31/66
ac546886506212f257d2cfc601eaec85,34/67
5b824cba8b2653e1282e74c60feca97c,29/66
02255103fd259a37d3dc4a1906c10be3,30/67
6e9e8b6a496c622cb7169ccb2ce139f3,31/66
8baa064feb4806f69bd89b35088530da,32/66
a7530396491e9a14e89a574faac786de,30/66
3941730bc2dc896cb842f0c8d7f63a63,29/66
9d91941a398c66522d97266feb08374e,30/65
ebcef4fbd7196ddd8bba90c21f48ae04,31/66
b42a87e78d5b1e967a7c6d7b7a4a1a37,32/66
3c372b6c69202319eb1fd7e70cbbf57c,31/66
91b49c9d7d44e32d6afe7fd333ac0e02,29/66
bcb19cfa661992a0f9de6c0edb1c7b86,33/66
22526b94b6de0b97716aafd489226a05,42/64
ecb683e1fbb5985787bf6b87f76709b6,30/65
7c86f720cbfabb7d376493a2ca12adcd,42/66
b29426835863cf0530c57df542dbed36,34/67
4efe6141edb31597c0957cd281b13351,23/53
99017d9dbc08f6bfde175d18563b3f76,33/66
67e2ec2058364b71054680c6908500fd,30/67
1891d4f3e9f2cb3186e9e89bb09924c8,26/59
52339614646c4000d3fafdcd8913d3a1,24/66
6082a573bfdeeda99f66193da0e23136,17/56
fb7f261d6bbe3c989181558d44cd64ce,12/66
0e033c1a862d58eddada27c47dd4df06,41/67
aaddc765a5bbc3239d332a649f244066,30/66
64348ddda8b6a735f15955ccc7683d68,31/67
256f873973fbe3cfb9bf90734ae72d42,14/66
66d993066cb9cc6ae6b24317062045bd,30/66
a97ea565ab6ff44e3eaccd48f4a81bef,32/67
3bb2ad20d43bf49ae81fcbf46c71f3c4,30/66
8e5080b823723c35ace55beec28dfc14,30/66
7b1c48e9acbd8bfd561a5c43288baeda,33/66
b91be75905cad7d06836c31991b079cb,30/67
3e91809cdd579e39296236dce0ad498e,30/67
29d8e86f3f20801aba8ddf8067c0844d,33/65
6c1343b6a17d58d97f391e7725a9e1c6,30/66
5af5d8c755e963df22e45a25ca531f66,29/65
e700e6315a77bbeac945b9be338a2e98,32/66
bbffb968b2ce9b164dd471edc4272276,34/67
54fa5cc5b70b8438f8a386a2f6691433,33/66
47bc1ca7eabd9a8d5f959a201a0876b8,33/65
7a5d4153c5b7886557e6bb2ca2df0293,17/65
8904ef790ffd644527a397d036938b3d,26/66
31bc01730f2a660797aa7c012ff38de1,32/66
c3e62ff90908a01adb0540975113267d,29/64
0ce9709fbd4cb1b353464e994ec2a935,28/66
03e2e3732acc17ee53d2bf05b1fadc7a,30/66
6ced2660f431d64efb359b7351531b1a,12/59
5fdf7a0a855e009ef0e3169a738933e7,13/66
4075bfabed1111a0a9b0697b1c0728e3,26/65
92088fb588b4fda4a7f0aff7a36085a1,18/67
a57118e0b1b6020f758c675a2e029012,28/65
9244cc055fad3cc6a2ec7acee235ebf5,41/66
0b1c048ab9b9b7c5cf53e26b55a2bf14,26/66
fc2762028e53f4b6f2b059c789cf18d4,29/66
c7dcf05dcefc4dbe08867331b1b91788,30/66
658b7e81c32fdd3ec15d390f7a9e092b,32/66
279305f058e061c584a4715514c6b25c,41/66
386d7510b55ac3e5920893e9e59cdd89,31/67
b7c085b36b52e70413d271b333603244,32/67
9682d498e59173188a42fdaef624a749,31/66
d1928dcdf031ca2367b34eaede5994fe,30/67
774a8dbc4c2d66d61f2744398611c0b6,29/66
223aea5612e6a0fd763fef615af1caac,32/67
62674b5b1364dfa288e1bc6588779822,31/66
e2388934c5f3e60b60b7197e5433eeca,7/65
f0b6900b9b29042a0de379912f25fd58,23/58
0d7ed0642237b5391bcf42e9e660d0f5,29/66
5ef937c0588a5c9b06ce5a15cb55c91d,30/64
5f3b9cb97914da6364a50446e6427a72,31/66
bfa7da2187fa61d88df16ddfd752d4c8,30/66
1ac790e48beb722e5a30ccbd4ff3c9e9,30/63
124c9f1b698f8fa584514427751fdac0,34/67
ec39d943de48e177e50cbf829301b911,21/59
b1e65beacce6bcdb29dcee42c2bd820d,30/67
3decff4a0aa8077a9f1f27f32b892154,28/67
e89d1d84fab49a1eddd0eb0a919820f1,29/66
35330e1b76adfabbc5c066e6c8995766,31/65
3f8d8cd1597a0e0cc77b345b1d44349b,28/67
eb6f73b21b0f99bad7352cc0ab88c5e1,12/37
fc358bb6332034bc5a536a6618a8545f,33/66
b39592bb6a839e0ca86622442a1dc856,18/48
6cbc38a17493a57afdc62459813abff8,27/67
e3168c2191e1911de000cfaba70d8ce2,33/65
f28a2b87b86955aed7374198f02193dc,33/66
ec43988054f7d078caaf16e4133c86c2,29/66
0d37979ec9c5d3e5ff19385a72529e23,29/67
ff17ad66f5cf585e4d9d887872d840db,31/66
556cc0ea6ec2f7e867602e07f646397e,25/61
33294af39574806355417e36c5b3bdcf,28/65
84eb64e3cbed43a588087d0b390b5178,26/65
4e5f2c9cc167a3c3eaa6f288974bd373,31/66
ca8ac21ee09500bcb9f08068d489841a,13/67
1f5568aa339b652f7539be53e1248e64,31/66
413ff723e98ad513908b996a62c66653,35/66
45480934d9f2fde1efdefe5b23220db8,27/62
9c9e72b8cb9e8c95b76bdf4c8b486a25,28/67
c8292495711148fa0f880a4a05b57dae,30/67
e2d4633fc383f918e52b2b50a3540a8d,30/67
a34cfd0d80f0fdc110989b8e408d85a5,10/67
54986729cf738dadcfd96d34aaaad2b6,8/67
374c9f3aef86a7f2c57b237beb12270c,22/53
fa22d19da110c817d4b85e75341ab33d,31/66
82f9e0f7adb2dbfcefc1790ddd20526e,27/66
ad4fda6cd118c8e66372d640500efbc4,30/66
43d8e043345220189d4001c9e3f5bb0a,30/65
00fda40594d5e20bb31a575e1841a87f,13/67
